,word,number,percent_of_count
1028,detect,5,0.009255488504683277
1029,vanished,5,0.009255488504683277
1030,interested,5,0.009255488504683277
1031,discovered,5,0.009255488504683277
1032,luck,5,0.009255488504683277
1033,realise,5,0.009255488504683277
1034,hey,5,0.009255488504683277
1035,keeper,5,0.009255488504683277
1036,entered,5,0.009255488504683277
1037,explanation,5,0.009255488504683277
1038,victim,5,0.009255488504683277
1039,cease,5,0.009255488504683277
1040,arrest,5,0.009255488504683277
1041,credit,5,0.009255488504683277
1042,summary,5,0.009255488504683277
1043,warrant,5,0.009255488504683277
1044,simply,5,0.009255488504683277
1045,attractive,5,0.009255488504683277
1046,molecule,5,0.009255488504683277
1047,green,5,0.009255488504683277
1048,terratin,5,0.009255488504683277
1049,likely,5,0.009255488504683277
1050,reduce,5,0.009255488504683277
1051,incident,5,0.009255488504683277
1052,fish,5,0.009255488504683277
1053,colour,5,0.009255488504683277
1054,cage,5,0.009255488504683277
1055,alternate,5,0.009255488504683277
1056,third,5,0.009255488504683277
1057,quick,5,0.009255488504683277
1058,succeed,5,0.009255488504683277
1059,continuum,5,0.009255488504683277
1060,pressure,5,0.009255488504683277
1061,xerius,5,0.009255488504683277
1062,elysia,5,0.009255488504683277
1063,receiving,5,0.009255488504683277
1064,explosive,5,0.009255488504683277
1065,antitoxin,5,0.009255488504683277
1066,reversed,5,0.009255488504683277
1067,blue,5,0.009255488504683277
1068,quake,5,0.009255488504683277
1069,aquans,5,0.009255488504683277
1070,impression,5,0.009255488504683277
1071,concentrate,5,0.009255488504683277
1072,lara,5,0.009255488504683277
1073,sord,5,0.009255488504683277
1074,strobolin,5,0.009255488504683277
1075,neutrality,5,0.009255488504683277
1076,younger,5,0.009255488504683277
1077,anomaly,5,0.009255488504683277
1078,crewmembers,5,0.009255488504683277
1079,coordinate,4,0.007404390803746622
1080,apply,4,0.007404390803746622
1081,accelerate,4,0.007404390803746622
1082,standing,4,0.007404390803746622
1083,receive,4,0.007404390803746622
1084,forward,4,0.007404390803746622
1085,board,4,0.007404390803746622
1086,held,4,0.007404390803746622
1087,endangered,4,0.007404390803746622
1088,compute,4,0.007404390803746622
1089,aid,4,0.007404390803746622
1090,temperature,4,0.007404390803746622
1091,alloy,4,0.007404390803746622
1092,individual,4,0.007404390803746622
1093,precisely,4,0.007404390803746622
1094,stronger,4,0.007404390803746622
1095,recording,4,0.007404390803746622
1096,heat,4,0.007404390803746622
1097,jammed,4,0.007404390803746622
1098,rank,4,0.007404390803746622
1099,electronic,4,0.007404390803746622
1100,affirmative,4,0.007404390803746622
1101,viewscreen,4,0.007404390803746622
1102,finally,4,0.007404390803746622
1103,expecting,4,0.007404390803746622
1104,changing,4,0.007404390803746622
1105,treated,4,0.007404390803746622
1106,vortex,4,0.007404390803746622
1107,ambassador,4,0.007404390803746622
1108,efficient,4,0.007404390803746622
1109,conclusion,4,0.007404390803746622
1110,wife,4,0.007404390803746622
1111,period,4,0.007404390803746622
1112,survival,4,0.007404390803746622
1113,thinking,4,0.007404390803746622
1114,detail,4,0.007404390803746622
1115,month,4,0.007404390803746622
1116,location,4,0.007404390803746622
1117,resemblance,4,0.007404390803746622
1118,lady,4,0.007404390803746622
1119,pure,4,0.007404390803746622
1120,weak,4,0.007404390803746622
1121,fat,4,0.007404390803746622
1122,meant,4,0.007404390803746622
1123,neck,4,0.007404390803746622
1124,pinch,4,0.007404390803746622
1125,poison,4,0.007404390803746622
1126,pain,4,0.007404390803746622
1127,chosen,4,0.007404390803746622
1128,excuse,4,0.007404390803746622
1129,business,4,0.007404390803746622
1130,conduct,4,0.007404390803746622
1131,fortune,4,0.007404390803746622
1132,killed,4,0.007404390803746622
1133,forgotten,4,0.007404390803746622
1134,earther,4,0.007404390803746622
1135,emotional,4,0.007404390803746622
1136,simple,4,0.007404390803746622
1137,philosophy,4,0.007404390803746622
1138,path,4,0.007404390803746622
1139,choose,4,0.007404390803746622
1140,water,4,0.007404390803746622
1141,authority,4,0.007404390803746622
1142,panic,4,0.007404390803746622
1143,intercept,4,0.007404390803746622
1144,entrance,4,0.007404390803746622
1145,putting,4,0.007404390803746622
1146,chamber,4,0.007404390803746622
1147,gabler,4,0.007404390803746622
1148,procedure,4,0.007404390803746622
1149,increase,4,0.007404390803746622
1150,bob,4,0.007404390803746622
1151,priority,4,0.007404390803746622
1152,transfer,4,0.007404390803746622
1153,composition,4,0.007404390803746622
1154,feed,4,0.007404390803746622
1155,today,4,0.007404390803746622
1156,specific,4,0.007404390803746622
1157,eleven,4,0.007404390803746622
1158,smaller,4,0.007404390803746622
1159,nature,4,0.007404390803746622
1160,seek,4,0.007404390803746622
1161,population,4,0.007404390803746622
1162,identity,4,0.007404390803746622
1163,fourteen,4,0.007404390803746622
1164,considerable,4,0.007404390803746622
1165,electrical,4,0.007404390803746622
1166,unfortunately,4,0.007404390803746622
1167,vast,4,0.007404390803746622
1168,continues,4,0.007404390803746622
1169,twice,4,0.007404390803746622
1170,directly,4,0.007404390803746622
1171,operating,4,0.007404390803746622
1172,proceed,4,0.007404390803746622
1173,vision,4,0.007404390803746622
1174,fantastic,4,0.007404390803746622
1175,theela,4,0.007404390803746622
1176,join,4,0.007404390803746622
1177,odd,4,0.007404390803746622
1178,internal,4,0.007404390803746622
1179,temple,4,0.007404390803746622
1180,odds,4,0.007404390803746622
1181,directed,4,0.007404390803746622
1182,notice,4,0.007404390803746622
1183,cause,4,0.007404390803746622
1184,panel,4,0.007404390803746622
1185,suppose,4,0.007404390803746622
1186,reveal,4,0.007404390803746622
1187,began,4,0.007404390803746622
1188,caused,4,0.007404390803746622
1189,nearest,4,0.007404390803746622
1190,kept,4,0.007404390803746622
1191,learning,4,0.007404390803746622
1192,rate,4,0.007404390803746622
1193,disabled,4,0.007404390803746622
1194,fired,4,0.007404390803746622
1195,caught,4,0.007404390803746622
1196,scout,4,0.007404390803746622
1197,file,4,0.007404390803746622
1198,remarkable,4,0.007404390803746622
1199,capability,4,0.007404390803746622
1200,begin,4,0.007404390803746622
1201,prevent,4,0.007404390803746622
1202,badly,4,0.007404390803746622
1203,mistake,4,0.007404390803746622
1204,pleasure,4,0.007404390803746622
1205,er,4,0.007404390803746622
1206,cabin,4,0.007404390803746622
1207,among,4,0.007404390803746622
1208,story,4,0.007404390803746622
1209,owner,4,0.007404390803746622
1210,conn,4,0.007404390803746622
1211,considered,4,0.007404390803746622
1212,deep,4,0.007404390803746622
1213,inform,4,0.007404390803746622
1214,waiting,4,0.007404390803746622
1215,rule,4,0.007404390803746622
1216,rescued,4,0.007404390803746622
